screen_id,sentence,label,basis,url,retrieved,price_status,gate_visible,gate_unmeasured,review_by
15-1242 / route-2 / different,What's different: testing and inspecting work.,MODELLED,O*NET 29.0 Skills — difference between two occupations' importance ratings,https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
15-1242 / route-2 / summary,1 skill to build,MODELLED,O*NET 29.0 Skills — difference between two occupations' importance ratings,https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
15-1242 / route-2 / summary,no course in this data names it,OPEN,"Pinned slice links no course to this destination. The generator carries 28 courses and attaches 14, so this is absence from the data and not from the region",,2026-08-15,no price,none seen,,2027-08-15
15-1242 / route-2 / summary,free study listed,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
15-1242 / route-2 / ai-use,People use AI for some of this work.,REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
15-1242 / route-2 / ai-use,"That describes how the work is done now, not what happens to the job.",REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
15-1242 / route-2 / gate,Nothing here names a licence or a degree — this map compares skill ratings only and cannot see them.,MODELLED,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2026-08-15,no price,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2027-08-15
15-1242 / route-2 / gate,Ask the employer what they require.,MODELLED,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2026-08-15,no price,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2027-08-15
15-1242 / route-2 / training,"These are built by doing the work, by being coached, and in short workshops.",MODELLED,"Regional workforce research, August 2026 — no credential found covering the everyday working skills",,2026-08-17,no price,none seen,,2027-08-17
15-1242 / route-2 / training,"No certificate covers them, so nobody should be sold one for this.",MODELLED,"Regional workforce research, August 2026 — no credential found covering the everyday working skills",,2026-08-17,no price,none seen,,2027-08-17
15-1242 / route-2 / training,"What is free is practice and coaching, which is worth more here than any course.",MODELLED,"Regional workforce research, August 2026 — no credential found covering the everyday working skills",,2026-08-17,no price,none seen,,2027-08-17
15-1242 / route-2 / free-study,EBSCOlearning ACCEL — Richmond Public Library.,REPORTED,"Richmond Public Library — EBSCOlearning ACCEL, library's own listing",,2026-08-17,published,none seen,,2027-02-17
15-1242 / route-2 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — EBSCOlearning ACCEL, library's own listing",,2026-08-17,published,none seen,,2027-02-17
15-1242 / route-2 / free-study,"Videos, book summaries and articles for building personal and professional skills.",REPORTED,"Richmond Public Library — EBSCOlearning ACCEL, library's own listing",,2026-08-17,published,none seen,,2027-02-17
15-1242 / route-2 / free-study,EBSCO Learning Express — Richmond Public Library.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
15-1242 / route-2 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
15-1242 / route-2 / free-study,"Maths, reading and writing tutorials, plus practice tests and skill-building exercises.",REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
15-1242 / route-2 / free-study,Brainfuse E-Learning — Richmond Public Library.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
15-1242 / route-2 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
15-1242 / route-2 / free-study,Live tutoring and written feedback on your writing.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
15-1242 / route-2 / free-study,Computer classes — Henrico County Public Library.,REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
15-1242 / route-2 / free-study,"Free, in person.",REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
15-1242 / route-2 / free-study,"Basic computer skills, Microsoft Word, Excel and other Office apps.",REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
15-1242 / route-2 / free-study-caveat,These are free and you can start today.,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
15-1242 / route-2 / free-study-caveat,"None of them is a credential an employer screens on, a certificate of completion is only a record that you finished, and none of them changes the requirement above.",MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
15-1242 / route-2 / free-study-caveat,"They were matched to these skills by what the provider says they cover, not against the skill ratings.",MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
15-1242 / stay / evidence,We don't have good information yet.,OPEN,No in-role AI study or employer guide found for this SOC that names measured outcomes,,2026-08-17,no price,none seen,,2027-02-17
15-1242 / stay / evidence,"We looked for studies and employer guides about people in this job using AI to take on more valuable work, and didn't find any we would stand behind.",OPEN,No in-role AI study or employer guide found for this SOC that names measured outcomes,,2026-08-17,no price,none seen,,2027-02-17
15-1242 / stay / evidence,Absence of a study isn't absence of a possibility — it means we won't guess on a screen you might act on.,OPEN,No in-role AI study or employer guide found for this SOC that names measured outcomes,,2026-08-17,no price,none seen,,2027-02-17
15-1242 / help / library,A free library card unlocks most of the study listed on this page.,REPORTED,"Richmond Public Library and Henrico County Public Library published card eligibility, including the reciprocal agreement",https://rvalibrary.org/services/get-card/,2026-08-17,published,none seen,,2027-02-17
15-1242 / help / library,"Henrico gives free cards to residents of Henrico, Chesterfield and the City of Richmond, and to Goochland and Hanover residents through a reciprocal agreement.",REPORTED,"Richmond Public Library and Henrico County Public Library published card eligibility, including the reciprocal agreement",https://rvalibrary.org/services/get-card/,2026-08-17,published,none seen,,2027-02-17
15-1242 / help / library,Both libraries need a photo ID and proof of address.,REPORTED,"Richmond Public Library and Henrico County Public Library published card eligibility, including the reciprocal agreement",https://rvalibrary.org/services/get-card/,2026-08-17,published,none seen,,2027-02-17
15-1242 / help / board,"Virginia Career Works Capital Region is the regional workforce board, federally funded and free, with centres in Chesterfield, Henrico and Richmond West.",REPORTED,"Virginia Career Works Capital Region — published centres, eligibility assessment and funding priorities",https://vcwcapital.com/,2026-08-17,published,none seen,,2027-02-17
15-1242 / help / board,"Where this page says the region sells no course, or sells one at a price, they are who to ask about paying for it.",REPORTED,"Virginia Career Works Capital Region — published centres, eligibility assessment and funding priorities",https://vcwcapital.com/,2026-08-17,published,none seen,,2027-02-17
15-1242 / help / board,"Training there is not automatic: they assess eligibility over one to two weeks, give priority by need, and fund training for the occupations their own published list names.",REPORTED,"Virginia Career Works Capital Region — published centres, eligibility assessment and funding priorities",https://vcwcapital.com/,2026-08-17,published,none seen,,2027-02-17
15-1242 / sources / partial-course-list,Courses appear beside a job only where this data links one to it.,OPEN,"Pinned slice links no course to this destination. The generator carries 28 courses and attaches 14, so this is absence from the data and not from the region",,2026-08-15,no price,none seen,,2027-08-15
15-1242 / sources / partial-course-list,"The region sells others that are not linked, so “no course named here” means none is named here — not that none exists.",OPEN,"Pinned slice links no course to this destination. The generator carries 28 courses and attaches 14, so this is absence from the data and not from the region",,2026-08-15,no price,none seen,,2027-08-15
15-1242 / sources / partial-course-list,"Where this page instead says nothing local teaches a skill, that gap was searched for in the local catalogues.",OPEN,"Pinned slice links no course to this destination. The generator carries 28 courses and attaches 14, so this is absence from the data and not from the region",,2026-08-15,no price,none seen,,2027-08-15
43-4161 / header / scale,About 470 people do this job in Greater Richmond.,REPORTED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060)",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
43-4161 / header / scale,"The average pay is $53,300 a year.",REPORTED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060)",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
43-4161 / header / scale,"That is an average across everyone doing this job here, so most people earn less than it.",MODELLED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060) — annual mean only; no median in the pinned slice",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
43-4161 / header / ai-use,People already use AI for a lot of the day-to-day work in this job.,REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
43-4161 / header / ai-use,"That describes how the work is done now, and it is not a prediction that the job goes away.",REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
43-4161 / routes / intro,7 other jobs on this map lead on from here.,MODELLED,"O*NET 29.0 Related Occupations, compared on published skill ratings",https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / routes / intro,Each one pays more and uses AI less.,MODELLED,"O*NET 29.0 Related Occupations, compared on published skill ratings",https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-1 / pay,"Average pay $88,230 a year.",REPORTED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060)",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-1 / pay,"That is $34,930 a year more than this job.",MODELLED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060) — difference between two occupational annual means",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-1 / pay,How long: no set course length.,MODELLED,"O*NET job zone difference between origin and destination — a comparison of rated preparation, not a course length",https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-1 / pay,This job is rated more than two years further in preparation than the one you are in.,MODELLED,"O*NET job zone difference between origin and destination — a comparison of rated preparation, not a course length",https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-1 / different,"What's different: working out how a system behaves, judging how well a system is working, working with numbers, solving tangled problems and deciding between costly options.",MODELLED,O*NET 29.0 Skills — difference between two occupations' importance ratings,https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-1 / summary,5 skills to build,MODELLED,O*NET 29.0 Skills — difference between two occupations' importance ratings,https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-1 / summary,no course in this data names it,OPEN,"Pinned slice links no course to this destination. The generator carries 28 courses and attaches 14, so this is absence from the data and not from the region",,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-1 / summary,free study listed,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-1 / ai-use,People rarely use AI for this kind of work.,REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-1 / ai-use,"That describes how the work is done now, not what happens to the job.",REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-1 / gate,Nothing here names a licence or a degree — this map compares skill ratings only and cannot see them.,MODELLED,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2026-08-15,no price,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2027-08-15
43-4161 / route-1 / gate,Ask the employer what they require.,MODELLED,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2026-08-15,no price,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2027-08-15
43-4161 / route-1 / training,"Nothing local that we could find, and this is the largest single training gap on the map.",OPEN,"Community College Workforce Alliance course catalogue, Summer/Fall 2026; Reynolds and Brightpoint catalogues — no course found teaching Systems Analysis, Systems Evaluation or Operations Analysis",,2026-08-17,no price,none seen,,2027-02-17
43-4161 / route-1 / training,"The nearest local courses — data analysis, Six Sigma, Power BI — are neighbouring skills, not this one.",OPEN,"Community College Workforce Alliance course catalogue, Summer/Fall 2026; Reynolds and Brightpoint catalogues — no course found teaching Systems Analysis, Systems Evaluation or Operations Analysis",,2026-08-17,no price,none seen,,2027-02-17
43-4161 / route-1 / training,This is on our list of what the region is missing.,OPEN,"Community College Workforce Alliance course catalogue, Summer/Fall 2026; Reynolds and Brightpoint catalogues — no course found teaching Systems Analysis, Systems Evaluation or Operations Analysis",,2026-08-17,no price,none seen,,2027-02-17
43-4161 / route-1 / training-option,Entry Certificate in Business Analysis (ECBA) — International Institute of Business Analysis · Price not published · National,REPORTED,International Institute of Business Analysis — Entry Certificate in Business Analysis; no price published to non-members,,2026-08-17,not published,none seen,,2027-02-17
43-4161 / route-1 / training,No short workforce course targets this.,MODELLED,Reynolds and Brightpoint for-credit mathematics; no short workforce course found targeting the O*NET Mathematics skill,,2026-08-17,not published,none seen,,2027-02-17
43-4161 / route-1 / training,"The honest local answer is for-credit mathematics at a community college, which financial aid and G3 can cover.",MODELLED,Reynolds and Brightpoint for-credit mathematics; no short workforce course found targeting the O*NET Mathematics skill,,2026-08-17,not published,none seen,,2027-02-17
43-4161 / route-1 / training-option,"For-credit mathematics — Reynolds or Brightpoint Community College · In-state tuition, financial aid eligible · Greater Richmond",REPORTED,Reynolds and Brightpoint for-credit tuition; financial aid eligibility per each college's published policy,,2026-08-17,not published,none seen,,2027-02-17
43-4161 / route-1 / free-study,"Mathematics, arithmetic through statistics — Khan Academy.",REPORTED,"Khan Academy mathematics curriculum, provider's own description",https://www.khanacademy.org/math,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,"Free, no library card, no sign-up fee.",REPORTED,"Khan Academy mathematics curriculum, provider's own description",https://www.khanacademy.org/math,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,"A full curriculum with practice problems, including “Get ready for” courses for brushing up rather than starting over.",REPORTED,"Khan Academy mathematics curriculum, provider's own description",https://www.khanacademy.org/math,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,EBSCO Learning Express — Richmond Public Library.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,"Maths, reading and writing tutorials, plus practice tests and skill-building exercises.",REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study-caveat,These are free and you can start today.,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-1 / free-study-caveat,"None of them is a credential an employer screens on, a certificate of completion is only a record that you finished, and none of them changes the requirement above.",MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-1 / free-study-caveat,"They were matched to these skills by what the provider says they cover, not against the skill ratings.",MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-1 / training,"These are built by doing the work, by being coached, and in short workshops.",MODELLED,"Regional workforce research, August 2026 — no credential found covering the everyday working skills",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-1 / training,"No certificate covers them, so nobody should be sold one for this.",MODELLED,"Regional workforce research, August 2026 — no credential found covering the everyday working skills",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-1 / training,"What is free is practice and coaching, which is worth more here than any course.",MODELLED,"Regional workforce research, August 2026 — no credential found covering the everyday working skills",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-1 / free-study,EBSCOlearning ACCEL — Richmond Public Library.,REPORTED,"Richmond Public Library — EBSCOlearning ACCEL, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — EBSCOlearning ACCEL, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,"Videos, book summaries and articles for building personal and professional skills.",REPORTED,"Richmond Public Library — EBSCOlearning ACCEL, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,EBSCO Learning Express — Richmond Public Library.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,"Maths, reading and writing tutorials, plus practice tests and skill-building exercises.",REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,Brainfuse E-Learning — Richmond Public Library.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,Live tutoring and written feedback on your writing.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,Computer classes — Henrico County Public Library.,REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,"Free, in person.",REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study,"Basic computer skills, Microsoft Word, Excel and other Office apps.",REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-1 / free-study-caveat,These are free and you can start today.,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-1 / free-study-caveat,"None of them is a credential an employer screens on, a certificate of completion is only a record that you finished, and none of them changes the requirement above.",MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-1 / free-study-caveat,"They were matched to these skills by what the provider says they cover, not against the skill ratings.",MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-2 / pay,"Average pay $58,960 a year.",REPORTED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060)",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-2 / pay,"That is $5,660 a year more than this job.",MODELLED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060) — difference between two occupational annual means",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-2 / pay,How long: the provider publishes no fixed length for this one.,REPORTED,Published length of the training programme linked to this destination in the pinned slice,,2026-08-15,no price,none seen,,2027-02-15
43-4161 / route-2 / different,What's different: working with numbers.,MODELLED,O*NET 29.0 Skills — difference between two occupations' importance ratings,https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-2 / summary,1 skill to build,MODELLED,O*NET 29.0 Skills — difference between two occupations' importance ratings,https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-2 / summary,a course names this job,MODELLED,Course is matched to a destination by subject matter; the skill gaps are measured separately from O*NET ratings,,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-2 / summary,free study listed,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-2 / ai-use,People rarely use AI for this kind of work.,REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-2 / ai-use,"That describes how the work is done now, not what happens to the job.",REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-2 / gate,"The payroll exam has no prerequisite and no experience requirement, so this is one of the few doors on this map that a course actually opens.",REPORTED,"PayrollOrg Fundamental Payroll Certification — published eligibility: no prerequisite, no experience requirement",,2026-08-17,no price,"PayrollOrg Fundamental Payroll Certification — published eligibility: no prerequisite, no experience requirement",,2027-02-17
43-4161 / route-2 / training,No short workforce course targets this.,MODELLED,Reynolds and Brightpoint for-credit mathematics; no short workforce course found targeting the O*NET Mathematics skill,,2026-08-17,not published,none seen,,2027-02-17
43-4161 / route-2 / training,"The honest local answer is for-credit mathematics at a community college, which financial aid and G3 can cover.",MODELLED,Reynolds and Brightpoint for-credit mathematics; no short workforce course found targeting the O*NET Mathematics skill,,2026-08-17,not published,none seen,,2027-02-17
43-4161 / route-2 / training-option,"For-credit mathematics — Reynolds or Brightpoint Community College · In-state tuition, financial aid eligible · Greater Richmond",REPORTED,Reynolds and Brightpoint for-credit tuition; financial aid eligibility per each college's published policy,,2026-08-17,not published,none seen,,2027-02-17
43-4161 / route-2 / free-study,"Mathematics, arithmetic through statistics — Khan Academy.",REPORTED,"Khan Academy mathematics curriculum, provider's own description",https://www.khanacademy.org/math,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-2 / free-study,"Free, no library card, no sign-up fee.",REPORTED,"Khan Academy mathematics curriculum, provider's own description",https://www.khanacademy.org/math,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-2 / free-study,"A full curriculum with practice problems, including “Get ready for” courses for brushing up rather than starting over.",REPORTED,"Khan Academy mathematics curriculum, provider's own description",https://www.khanacademy.org/math,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-2 / free-study,EBSCO Learning Express — Richmond Public Library.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-2 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-2 / free-study,"Maths, reading and writing tutorials, plus practice tests and skill-building exercises.",REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-2 / free-study-caveat,These are free and you can start today.,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-2 / free-study-caveat,"None of them is a credential an employer screens on, a certificate of completion is only a record that you finished, and none of them changes the requirement above.",MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-2 / free-study-caveat,"They were matched to these skills by what the provider says they cover, not against the skill ratings.",MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-3 / pay,"Average pay $56,040 a year.",REPORTED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060)",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-3 / pay,"That is $2,740 a year more than this job.",MODELLED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060) — difference between two occupational annual means",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-3 / pay,How long: no set course length.,MODELLED,"O*NET job zone difference between origin and destination — a comparison of rated preparation, not a course length",https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-3 / pay,This job is rated as asking for about the same preparation as the one you are in.,MODELLED,"O*NET job zone difference between origin and destination — a comparison of rated preparation, not a course length",https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-3 / different,"What's different: looking for ways to help people, explaining things out loud and reading people well.",MODELLED,O*NET 29.0 Skills — difference between two occupations' importance ratings,https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-3 / summary,3 skills to build,MODELLED,O*NET 29.0 Skills — difference between two occupations' importance ratings,https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-3 / summary,no course in this data names it,OPEN,"Pinned slice links no course to this destination. The generator carries 28 courses and attaches 14, so this is absence from the data and not from the region",,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-3 / summary,free study listed,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-3 / ai-use,People rarely use AI for this kind of work.,REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-3 / ai-use,"That describes how the work is done now, not what happens to the job.",REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-3 / gate,Nothing here names a licence or a degree — this map compares skill ratings only and cannot see them.,MODELLED,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2026-08-15,no price,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2027-08-15
43-4161 / route-3 / gate,Ask the employer what they require.,MODELLED,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2026-08-15,no price,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2027-08-15
43-4161 / route-3 / training,"These are built by doing the work, by being coached, and in short workshops.",MODELLED,"Regional workforce research, August 2026 — no credential found covering the everyday working skills",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-3 / training,"No certificate covers them, so nobody should be sold one for this.",MODELLED,"Regional workforce research, August 2026 — no credential found covering the everyday working skills",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-3 / training,"What is free is practice and coaching, which is worth more here than any course.",MODELLED,"Regional workforce research, August 2026 — no credential found covering the everyday working skills",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-3 / free-study,EBSCOlearning ACCEL — Richmond Public Library.,REPORTED,"Richmond Public Library — EBSCOlearning ACCEL, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-3 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — EBSCOlearning ACCEL, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-3 / free-study,"Videos, book summaries and articles for building personal and professional skills.",REPORTED,"Richmond Public Library — EBSCOlearning ACCEL, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-3 / free-study,EBSCO Learning Express — Richmond Public Library.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-3 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
